app,score,date,thumbs_up,content
Fitbod,3,2024-07-30,6,"I may keep w/this, but gave 3stars because I don't like downloading ""free"" app to learn only 3 are free & feel deceived. I tried this on friend recommendation & he was right in terms of helpful & efficient. I saw in another review there is supposed to be sound & experienced no sound on mine-which would be very helpful. I would suggest more than 1 equipment profile for those who alternate workouts in gym with ALL equipment with home/park/court/track spots."
Fitbod,3,2024-07-09,7,The app is great and love the fact that it automatically generates your workout plan. You can also manually adjust it if needed. I'm only having one issue. The only issue I'm having is when the rest timer goes off it lowers my music and stays that way. I need to disable and re-enable my Bluetooth and close my music app. Then the music will go back to the regular sound level. It's annoying and hopefully there is a fix soon.
Fitbod,5,2024-06-02,0,"I've been using this app for about 3 years now for all my strength training workouts. Phenomenal app, and excellent content is shared via email whether it's a workout report, new podcast announcement or fitness tip. Definitely worth the yearly subscription price, and I'd recommend it to anyone who's serious about their workouts."
Fitbod,3,2021-11-12,8,"I really like the idea, but the weight/rep suggestions are way off sometimes. I'd say they're good the majority of the time, but then it'll suggest a weight VERY far outside of your training level for some lifts. I've only been using the app for a few weeks, so I'm hoping the AI is still in a learning phase or something. I'll update if/when I notice a change in accuracy, but so far the AI (the main appeal of this particular app) isn't meeting my expectations."
Fitbod,2,2021-08-11,14,"The pros: organization is great and I love that it keeps track of muscle recovery. It tracks your workout and makes you rest which is super helpful. It was a big upgrade from my paper/pen. The cons: it thinks an intermediate level female can do 4 different kind of pull-ups and gives me the same workout as my husband, resulting in me having to replace exercises for over 50% of my work out. i wish I didn't pay for it but I mean if you're capable of doing all the options it might work out."
Fitbod,5,2021-05-24,10,"Love the app! The only thing I wish could be added is that when editing the weight amount I wish the app would adjust the number of reps based on the weight change. I don't always have access to certain dumbells they suggest to use so find myself having to adjust the weight to match what I have and then guess how to balance that out with the number of reps. Wish this could be an automated adjustment. Other than that, awesome app still 5 stars!"
Fitbod,4,2023-04-14,0,It'd be cool if we could add our own custom exercises while we wait for it to be added to the app in updates. This way we can log everything in this app instead of using another and not miss anything we did. This would make our workout history data more accurate since as of now we can't add exercises that dont exist on the app.
Fitbod,1,2023-02-07,3,"I initially liked this app and was paying for unlimited workouts month to month. However, today I went to workout and it told me i needed to subscribe to gain access to unlimited workouts. The app recognized I pay month to month but still would not let me continue. I have requested a refund and will no longer use this to track my progress."
Fitbod,3,2021-08-06,13,Really like the app. Especially for someone getting back into the groove after not working out in a decade. My only dislikes are that I can't choose the intervals of dumbbell or kettlebells. I don't have a 12.5 lbs dumbbell available. And the video descriptions and the written descriptions don't match. Has some work to be done. Definitely jealous of the iOS version my brother has.
Fitbod,4,2022-02-08,14,"Results! Variety! Customization! I've been using this app for two weeks and love it. I bought the premium version I liked it so much. The automatic workouts, customizations and just plain results are great. I do which it was integrated with Fitbit though. Also the flow through the workout could bea little more user friendly. All-in-all I've benefited greatly from all the different routines."
Fitbod,5,2021-01-31,3,"I really enjoy this app. I just wish the Android updates were more frequent. Adding cardio tracking would be nice. In addition to a wider range of bodyweight exercises. Also the ability to add resistance bands to my gym. The only real complaint I have is that unless you have a full gym, the auto generated workouts can get a little stale."
Fitbod,3,2022-08-04,1,"I am not new to fitness or the weight room. I have been doing heavy compound moves for three years under the 531 method with self modifications. Fitbod has some potential to be a great app, but has failed to saved weight settings to advance endurance and strength. I can not set weight higher than 99 pounds on leg exercises. If I let the app decide to my work out through the week, I get chest and leg exercise repeating all week. 🤔💔"
Fitbod,2,2022-12-03,0,"This is a great product for working out. However, they have very poor customer service. I was double charged for their app one being for $64.99 and another for $86.99. I still do not have access to the workouts. They do not have a working phone number you can call to reach support, so I sent in a support ticket. Here I am three days later with no resolution to my issue and almost $200 poorer in the bank."
Fitbod,3,2021-03-27,13,"Wish it was useful for me, but needs some significant improvement. 1) suggests workouts with equipment I've already told the app I don't have, 2) doesn't allow editing/addition of past workouts, 3) Because of the interface I found myself accidentally navigating to a spot I didn't want to go to. 4) General feeling is that the app assumes I want to be told what to do rather than let me choose from suggestions for workouts (there is some adjustability, but I found it rather limiting)"
Fitbod,1,2022-11-11,3,"I have completed 12 workouts at this point, and honestly I'm disappointed. The workouts seem completely random, and I get some variation of pull up almost every single night. I'm not able to see any progress because I'm always having to learn some new exercise. Then I'm not pushing myself as hard because I have no idea what weight is appropriate because the app always way under suggests for me."
Fitbod,3,2023-03-14,52,"It's frustrating to think I spent $80 on a year membership only to find out Apple users get a much better experience at the exact same price. The app has been helpful, but I honestly feel cheated, paying the same for less. Without a major upgrade to give us Android users the same experience instead of giving priority to IOS, I might not be a returning customer."
Fitbod,5,2021-06-06,19,"I love this app- I used it to build my own routines, but I love that it has a gif and written directions of each exercise to show you how to properly do them! It can also generate a workout for you, using push/pull/upper/lower exercises, or even a full body workout. I really like how I can replace an exercise I dont want to do, and itll recommend several replacements that work the same muscles. this app will even keep track of what muscles are ready for a workout. 10/10 recommend."
Fitbod,4,2024-10-28,12,"I've been using this app for about 2 weeks. Overall, it's Good! I like the variety of exercises and the fact that the app alternates exercises and muscle groups daily. I do wish, however that when you create your profile and level that you could also put in injuries or areas of the body for concern for low impact options for exercises or just provide modified exercise options when you decide to replace one. If it had a filter for modified alternative exercises, I would give it 5 stars. I love it"
Fitbod,4,2024-01-04,10,"It's ok, needs more exercises and their variations. Wish there was a more section for each exercise. If the timer could stay on top, even if switching away from the app briefly, that'd be great. Syncing up with Google fit or Samsung Health would take it over the top. Updated: I appreciate the link, I've submitted some new exercises. I am looking forward to the Google connection. Any ETA? Is there anything in the works for a note section? Thanks in advance."
Fitbod,5,2022-12-21,8,Edit: Really impressed with the latest updates and the communication from the staff. Three suggestions: 1. Assisted pull ups and dips (anything assisted) is not calculated/predicted correctly. The AI acts as if it is weighted and wants you to increase weight instead of decrease. 2. Allow option to generate workouts by number of exercises not time. 3. Allow addition of supersets to in-progress workouts. Would love to join a beta of this fabulous app.
Fitbod,3,2022-02-01,21,"I like the variety of the generated workouts based on my equipment and previous loads. Also, the logging/tracking. However, some videos and descriptions are contradictory such as the dumbbell bicep curl. The Arnold press video is incorrect. And some suggestions jump radically like from standard no weight supermans supermans with 25lbs per arm. And I'm not entirely sure that's possible just from the weight distribution."
Fitbod,2,2023-08-09,1,"Mediocre workout tracker, poor workout planner. I previously used a free workout tracker, which I note had greater flexibility than this app (such as the ability to add missing exercises). The recommended workouts are unbalanced, sometimes neglecting one of the scheduled muscle groups and picking multiple exercise variations which all hit the same muscle in the same way. Eg all front delt, no side or rear delt, or all biceps and no brachialis, etc. The constant emails are a bit much also. 👎"
Fitbod,3,2022-03-23,114,"The Android version isn't even close to the Apple version. The Android version has been adding some features but they're more nice to haves rather than must haves. PLEASE PLEASE PLEASE allow us to save workouts and be able to replicate them for the future. It's a waste of time flipping between screens, searching for the move and adding it to a workout each and every week. Most people follow the same protocols for several weeks before switching exercises."
Fitbod,4,2025-01-08,12,"4/5 super great app! Suggestions though, the notes would actually be useful if they saved and stayed with the exercise. That's the whole point of leaving notes so you can see. Add more exercises and equipment like Pitt Shark, hack squats. When I edit a weight / reps mid set it edits the remaining sets, don't like that at all.L super annoying to retype them ALL of you e already programmed your sets. When opening a saved workout and select to keep same weights it still changes the reps, don't like"
Fitbod,2,2022-01-16,43,"Bought the subscription based on the recommendation from a friend with an apple device just to find out that android doesnt have most of those features (strava, google fit, multiple gym profiles, warm up and cool down exercises, etc). My annual plan says $79.99 whereas apple is getting more features for only $59.99 a month. Would rate higher if these features were added. Still not happy im getting charged more for far fewer services"
Fitbod,2,2021-09-11,17,This app has faulty algorithms. It combines supersets that are not. Example. It'll give you a superset with 3 workouts but only two are actually the superset and the one is just by itself. It will really mess up your workout. Plus the reps/weights are erratic. It wanted me to do 10 chin ups and then 26 pull ups in a superset for 4 sets. For the price to pay it should be a lot better but they get you with the first workouts because they are ok.
Fitbod,3,2021-09-23,18,"I like this app, did the trial and subscribed for the monthly rate for now. It's good and very adaptable to your goals. The one criticism I have it only let's you save one ""gym"" you should be able to save multiple gyms for example Home, Gym, Hotel etc if you workout in a different place you need to save all new equipment. Other than that very good but barring being able to save multiple gyms I will most likely discontinue"
Fitbod,5,2025-06-22,0,"LOVE this app. I'm the type that needs someone to push me at the gym, and this app solves that. You can set your workout duration, and it populates a workout for you based on your preferences. Then, it records the weight you use for each exercise and pushes you to increase your weight the next time. Keeps me motivated and from feeling lost at what to do. This app has helped me get the most out of my workouts and is totally worth paying for."
Fitbod,3,2020-10-23,19,I really like actual 'guts' of the app. Nice selection of exercises. Good video and instructions. It increments the workouts as you go along. The muscle recovery is very handy. The GUI needs work. I would like to be able to see the muscle recovery percentages on the graphic showing the muscles. The android app needs as much love as the IOS. Please provide some integration with Google Fit or Samsung Health. It would also be nice to have a button to regenerate your next workout.
Fitbod,3,2024-10-15,7,"The workouts and planning are great. I love the ability to easily and quickly enter equipment. However on Android it's essentially a standalone app. It has a single integration to health connect. However all the other apps I use integrate perfectly with each other and none of them use health connect. Strava, Garmin and Trainer road can talk to each other and trainer road can react to other workouts, without this I'll drop Fitbit the second I find something close that integrates better."
Fitbod,5,2025-07-30,9,I've only been using the app for a couple of days and can already tell it's perfect for what I need. The hardest thing for me when going to the gym was figuring out what to do and this does that for me and mixes in different muscle groups so I don't overwork one area. I have downloaded SO many lifting apps and finally found one that'll work for me!
Fitbod,5,2024-07-31,1,"Been looking for an app like this. Ive been lifting for over 35 years and my routines have gotten boring. This app is nice because it mixes things up, automatically logs exercise to Lifesum, and is very user friendly. Having to pay $80/yr kinda sucks but when you consider it's ALOT less than a personal trainer and is about 30¢ to $1 per workout, dependimg on how often you lift, its a bargain. I would like to see it allow you to mix things up like program lifting for 3-days and cardio 4-days."
Fitbod,3,2023-01-28,8,"I was not able to use my account even though I recently renewed my subscription. I finally figured out a fix because the fix I was given by IT did not work. If you are unable to logout and log back in, delete the app. Redownload the app, log back in, it might force you to reaet your password, do it. Everything should work."
Fitbod,5,2024-01-22,0,"I heard about this app from an ad on the Duncan Trussel Family Hour Podcast and I decided to check it out. I've tried at least 10 similar apps and this is by far the best, I bought it with Duncan's code after the 3 workout trial. So worth it. It takes the planning out of your routine. Fitbod knows what I've trained and when and cycles your progression. Definitely try it!"
Fitbod,2,2021-01-25,50,This app is great on iOS but is lacking almost all the functionality that makes it worth paying for. The app will give you a custom workout routine (no cardio or warmup) but that's about it. You can't have multiple gym locations. Doesn't work with smart watches. It doesn't even have a built-in timer for exercises that are timed. I don't know how they can charge the same as the iOS app but with maybe half the functionality. I'll update this once an update happens but right now I'm disappointed.
Fitbod,2,2023-03-18,8,"Comparing the iOS and Android versions, the Android version is inferior in many significant ways. The android version ignores my selected muscle groups(it'll give me exercises with muscle groups I deselected), it recommends workouts with equipment I don't have selected, the UI is basic and has less features/customizations. For example, there's no way to select which dumbbell weights you have on android, so you'll be suggested odd weights like 17.5 pounds. Please fix so I can stop using my iPad!"
Fitbod,4,2022-02-12,2,"my gripe is the recovery portion of the app is literally just a ""heat map"" that shows which muscles you've been working hard recently--- there's no incorporated stretching routines and the warm-ups are only lighter sets however for where I'm at physically the programming is a god-send... normally I just work out ""intuitively"" and do randomly organized sets of stuff I like. this 8s great for discipline generating daily workouts. you can replace with similar movements or add another exercise."
Fitbod,5,2024-07-03,10,"I've used this app for a couple of years now and LOVE it. Lots of very useful features. I enjoy the guidance and auto-generated workouts. This makes working out super enjoyable and easy. Excellent feedback - Plus, it gives you enough control to make changes to your workout on the fly. The app has definitely been instrumental in reaching my fitness goals. I've recommended this to tons of people and hope fitbod sticks around for a long time. My only request is to add more cardio exercises to lbry"
Fitbod,3,2022-07-27,0,"Let's you use it for free for a few days and get used to how things feel with the app, make your own workouts etc. Then forces you into a pay wall. Doesn't even warn you beforehand one day you just can't use it anymore. However I will say that if you are willing to pay for the service, it is very smooth and easy to use. Just unfortunate they don't tell you about the ""free trial"" beforehand."
Fitbod,2,2023-06-02,61,"Great idea but poor execution and way overpriced. The App looks great and is easy to setup. Being able to pick all workouts for each session is fantastic but once you begin your actual workout the App loses all of it's charm. It essentially becomes a glitch heavy digital log book. The App does nothing during the workouts, you just manually log each set. Nice idea but I did not find it useful at all. I'm not interested in spending more time interacting with the App than working out."
Fitbod,4,2021-02-03,13,"I personally think the concept of the app is great and I was super excited and motivated when I came across it. I used my 3 free workouts and decided on day 1 that I was willing to pay for this app and wait for it to catch up to the ios version. Well, it won't take my money. It keeps saying declined. Tried to log in to their website to do it from their and it says my username or password is wrong...so frustrating. Don't take my money then. Ugh!"
Fitbod,4,2021-03-06,8,"Nice APP, for those novices like myself. App allows you to use your body weight or equipment. Especially nice is how the App provides substitutions for the same muscle group if you are unable to perform an excersize movements due to injuries. Only disappointment - the equipment selection in the app does not include resistance bands. 😶 Not sure if I will purchase another year since it doesn't have resistance band option for equipment.... although in a year this may not be an issue."
Fitbod,4,2021-12-12,14,"I'm loving this app. I've been using it for a few weeks and it's awesome. I'm slowly becoming more consistent in my workouts and feel like I'm getting the results I want. If rate 5 starts if not for one thing: 1) Let me save my different gyms. I have a home gym and a fitness center, let me save them so I don't have to add all the different equipment. It's not necessary but it would be a HUGE QoL improvement. I'd also like to be able to add my weights to my gym equipments."
Fitbod,1,2021-02-25,37,"Paid for the full year subscription after I was sold on the app by looking at the iOS version. This one isn't even close, and is honestly incomprehensible for someone new to working out, and based on what I've seen on iOS, it literally isn't an issue on that platform. This is missing critical functionality and there really is no indication of when there might be parity. Don't get this app until they post dates for features to be added."
Fitbod,5,2022-09-16,0,"functional, isolation, compound exercises all there for you! all you have to do is the work! every workout is different and targets different muscle groups! never boring! and always looking forward to next time I work out! great App! all exercise alternatives are there too if you can't do the movement or exercise!"
Fitbod,3,2026-04-23,0,"The good: The range of exercises, the video and how to descriptions, the ability to set body only, free weights, machines (great when away from home). The bad: No ability to export for Android (has been commented on 2 years ago but still does not exist so clearly not a priority), no ability to use the data from the training for any other analysis but then no meaningful analysis within the app, weird suggestions for weight and reps, does not feel like it's in active development."
Fitbod,4,2026-03-18,2,"Disappointing that there is apple watch integration and not other very common wearables (Garmin, Fitnbit), wish there was a way to prioritize certain muscles in the algorithm more, I want more of a glute/lower body focus and there could be a more diverse set of exercises for those. Overall feels a bit more geared towards traditional men workouts but it works great and I love not having to plan my workouts and the progress tracking. The ability to to add multiple gyms is great too."
Fitbod,5,2026-03-11,0,"I have had this app for over 5 years. so back when it was only 60$ a year which isn't bad hell this new price isn't bad for annual but I seen the changes with all the updates and I've loved everyone of them. granted I had to Google a word or 2 cause I didn't know what it was but I still love this app and recommend it to everyone that talks about working out a nutrition,macros,food tracker attachment would be nice"
Fitbod,1,2026-03-23,5,"I was tricked into signing up and giving credit card info. To address your response; a free trial doesn't negate the fact that you were dishonest in how you tricked me into signing up. I was glad that once I realized I had been tricked into installing your app instead of the one I wanted, I was able to cancel the subscription. I first just uninstalled your app, the later realized I had to go into my account and remove the subscription also"
Fitbod,1,2026-05-22,0,"The fact that there is no way to edit your profile or manage your subscription through the app is very deceptive practices. I was charged for a year's subscription when I didn't want it. I had to go through a browser to cancel my subscription, but it was already too late."
Fitbod,2,2026-05-05,0,"I like the idea of the app and the interface is clean, but the programming isn’t very smart, especially when you set it to strength. After doing a heavy compound like bench press, it immediately throws in tricep pushdowns and then supersets them with push-ups. That’s just smashing the exact same muscles again with no recovery. It tanks performance and doesn’t really line up with how strength training should be structured. you're supposed to not think while using this app but you have to think."
Fitbod,5,2026-05-07,2,"Coming back from a long time not working out, this app is great. I like how it randomize my workouts and keeps things fresh. It's also a good feature that let's me remove exercises because my gym doesn't have the equipment and the app has replacements for equipment that I have access to. Love the goals and badges. Only request, can you add a connect a partner feature to help my wife and I keep each other boosted?"
Fitbod,5,2026-05-07,1,"Love this app!!!! Open app and start working out. So easy and user friendly! It creates workouts based on the equipment you have and then you can adjust the reps and lbs. You can even swap out exercises you hate for other options that work the same muscle or muscle groups. You set the days you want to workout and you can get your arm, leg and full body workout in. Awesome app!!!! Oh... and you get videos of each movement if needed."
Fitbod,1,2026-05-09,1,Unresponsive Support Team. I issued a ticket through my membership-linked email a week ago on the app asking them about the unsent weekly workout reports and my progress to which they never replied. I believe it is my right as a paying subscriber to have access to all available features. That was terribly disrespectful.
Fitbod,5,2026-04-27,2,"This is an excellent app providing almost everything I need. I would highly recommend. Please continue to innovate so as to remain the best workout app around. Next year when I go to renew my yearly subscription, I would love to have the ability to have a chat feature with the AI. Talking with the AI and letting it adjust my workouts accordingly would allow for better collaboration on our workouts."
Fitbod,5,2026-04-23,0,"Been using the app for around 3 months now. Before I was using the app I couldn't even do 1 push up, now i can do 10 pushups without effort, and i can see that my muscles are growing because of the app i really also like that if u have a workout u never tried it shows u how to do it, because of the app and the achievements i had for the past 3 months makes me more motivated, I really like the app! I would like to see more achievements and other stuff added to the app"
Fitbod,1,2026-03-24,4,can't use the free trial without submitting payment info. wasted my time with setting up account and all my gym stuff to find out I can't check out the app first. I was under the impression that it was a free model with limited features and subscribe if you wanted more features.
Fitbod,1,2026-04-15,5,"Does that scam thing where it asks for all your information and gets you hyped up only to slap you in the face with a pay wall at the very end. A free trial doesn't make that better, it's just trying to get you to forget about it and accidentally give them money. Any health app trying to trick you into paying can't be trusted with your body. Even if this got an ad free version I'd not return, they've already lost all my trust."
Fitbod,1,2026-04-01,0,I've been using this app for over 2 yrs and could not understand why I wasn't lifting heavier weights. Turns out it's because of you don't enter a specific number of RiR the app stagnates you at the weight previously lifted. It doesn't indicate AT ALL what number of RiR you need to enter when your ready to lift heavier. All I have done is lose strength and definition since using this app. I will not be renewing.
Fitbod,1,2026-04-02,1,"Unfortunately, the workouts I perform do not sync with Samsung Health - they do not show up as completed or logged workouts unless I manually add it OR if I just start a circuit workout on the Galaxy Ultra Watch itself. I've tried EVERY troubleshooting suggestion the staff has offered and nothing is working. never had these issues using an iPhone and apple watch but ever since switching to Samsung on 3/24/26, it does not work..."
Fitbod,3,2026-02-09,0,"so far, so good. I've been trying other apps recently and even though its not very interactive, the workouts are serious stuff. if you incorporate some AI where we can ""talk"" get ""advice"" , I think it will make a huge difference. My biggest problem is that not all machines are available so accuracy is not possible. There’s no single leg press, no single leg extensions. Please add so we can record more accurately. Thanks. Once other machines are available, I'll review. for now its a 3."
Fitbod,1,2026-05-23,0,"I've been using this app for two years and have recommended it to friends and family and my physio, all of whom have from time to time paid for a subscription. Deleted this app today for locking me out of content without my credit card information. Textbook enshittification."
Fitbod,4,2026-01-24,1,"It has lots of great features, like the timer between sets, all the exercises you could think of. Some suggestions would be: 1. it would be great of you could plan the week ahead and put into the calendar what your workout targets for the week are. 2. Photo log 3. Notes on the workout program that stay. eg this set should be to failure or success. 4. it would be better if you can use your created and saved workouts as your plan instead of the Ai generated ones. So you dont have to swap"
Fitbod,5,2026-01-08,8,"Pretty awesome, nothing we can put on paper though. the idea is nice, digital. has the exercises needed its simple to understand I'd like to give it a 5 but there's options for the modalities that aren't there I'd like to see. like between sets can't modify the timer or deselect and take out exercises during a workout. if there is i can't find it."
Fitbod,5,2026-04-30,0,"One of the best workout apps I've had the pleasure to use. Creates very good personalized plans based on gym equipment, goals, workout split and injuries. Huge catalog of exercises to pick from, and great use of recovery & targets to maximise muscle growth."
Fitbod,2,2026-04-01,1,seems to be a good app but the pay wall block is a huge issue. £15 a month just to get started after inputting all your details is just wrong. ok you get a 7 day free trial but it's rather expensive after that for an app you can get free elsewhere
Fitbod,1,2026-05-22,1,"why can't I see my workout log? I've been using this for years to record workouts and now I can't see my log. because a popup immediately comes down asking for payment that wasn't required a day ago, I have years of progress I can no longer see."
Fitbod,2,2026-02-19,8,"The app has potential, but far too many features simply don’t work as advertised. A major issue is the workout duration limit: anything longer than 1 hour 30 minutes is ignored, and the app automatically caps the session at 90 minutes. It’s frustrating because it pretends to let you customise the workout length, but the number is basically fake. For anyone who trains longer sessions, this makes the app feel incomplete and poorly thought out."
Fitbod,5,2026-04-09,0,"I'm new to working out. This app helps keep me on a steady routine while demonstrating how to do the actual workout. It has a fresh workout ready everyday, and tracks progress and goals. I really enjoy it."
Fitbod,4,2026-05-07,0,I've only been using this app for about a month to 5 weeks but I love it! it's really varied and you can really get granular on what you want for your workouts how much weight repetitions etc. it's super easy to follow the workout
Fitbod,2,2026-04-07,1,"phone app is great but the watch app... not so much. I'd love to be able to change reps and weights on the watch, and also see the rest timer. defeats the purpose of a watch app if you have to have your phone with you."
Fitbod,5,2026-03-16,0,"I have only been using this for 2 days but I already love it. The most user friendly app I have used for working out. It seems very adaptive and it has every exercise I have looked up, even stretches."
Fitbod,5,2026-05-23,0,"Love the app, but Please have logging a set using the Android Watch Os move to the next exercise in a superset And trigger the rest timer. Seems like an obvious trigger was missed."
Fitbod,1,2026-05-22,1,"Used app (free version for 18 months) I am now greeted with a 7 day free trial upon launch, then billed yearly or monthly. There is no way to close or by pass this. Super predatory - Loved the app up till this point"
Fitbod,3,2026-05-17,0,The workout suggestions have been good so far but very sub par user experience on Samsung. Sync issues with Health Connect. Unable to read heart rate on Samsung Watch during workout. Watch app functionality is laughable.
Fitbod,1,2026-05-23,1,"Used this app for a long time, but now when I open it I am immediately met with a payment screen. I cant even see my previous workouts or progress. Nothing!"
Fitbod,5,2026-03-31,1,"the best workout app I have found! easily customizable to your goals, easy to use, tracks the weights you used, history, and tells you what to do next. takes the guesswork and planning out of your workout!"
Fitbod,1,2026-04-13,2,"Be aware—after the trial ends, it automatically charges for a full annual subscription, not monthly, and there’s no clear warning. That’s a pretty shady way to handle billing."
Fitbod,2,2026-03-17,0,"I used a trial I was sent. now that it's over I want to compare it to other apps but I can't because the app lacks the ability to see your past training data, or anything about anything unless you pay money first. all of my information is blocked behind a paywall now."
Fitbod,5,2026-04-15,1,came here to say this is a 10/10 app! have been using it for many years now. I used to pay monthly. then yearly. and finally bought the lifetime membership. ive used it at gyms as well as now just my home gym. cannot reccomend this enough!!!
Fitbod,5,2026-01-26,20,"Loving this app!! It has helped me add strength training into my weekly rotation with very little thinking on my part. It's like having a trainer right there in your cellphone ❤️ Create your own gym with what you have at home and just get started. swap out a workout based on the muscle group, i.e., if the cable machine isn't working as expected. Keep getting 💪 stronger, my friends!!"
Fitbod,1,2026-02-14,3,"Didn't get to use it. during Set up got to a screen which REQUIRED me to agree to a Monthly or Yearly plan with 7 day trial. Remind me to Cancel was even OFF by default. No free option. this is a typical bait and switch. If there's a free option, you should give me the option to at least try that out."
Fitbod,1,2026-03-09,4,"subscription only app 🥀 (after your response) thank you for responding to my review, but, I have zero money i am a literal minor, don't care about no damn free trial, I'll use a different app without a subscription, biggest issue was that I had to email to delete my account, without paying for subscription or getting free trial, I couldn't even get in the app to delete it."
Fitbod,1,2026-04-13,2,looks like a good app but doesn't tell you the price until you've installed and signed up. For those who see this review before installing (as of April 2026) 7 day free trial then £92.99 a year or £15.49 a month
Fitbod,1,2026-05-23,0,Not affordable for widows with kids. $95 a year ($7.99 a month) or $15.99 a month. It's DOUBLE PRICE if you can't throw money around? I still have to feed my kids.
Fitbod,5,2026-05-08,0,As a newbie to the gym scene this has been a great way to learn exercises and adjust my plan as necessary. the ability to tell the app the equipment you have on hand is great to customize workouts. 6 months in and seeing results.
Fitbod,1,2026-05-10,5,"I don't mind paying for subscriptions, let's start with that. BUT making the user set up the app + personalize the available equipment + create and account and AFTER THAT you realize that you can't even start the trial without adding payment info? You guys are crazy. Made me lose 20 minutes. Uninstall and never again... Oh, and apparently you can't even delete the account because you need to enter to the settings inside the app, which YOU CAN'T without adding the payment info. Bravo."
Fitbod,1,2026-03-06,7,"I want to give a good rating but the app still puts the wrong exercise in the middle of a workout. One day I told support that it was now creating half of my workouts in Spanish and they sent a ""We hope your issue is resolved l"" email the next day. None have been resolved and I'm still paying full price while doing half of the work by editing my own workouts."
Fitbod,1,2026-01-26,5,"Still needs work. Marking an exercise as complete closes the menu, including the rating section that asks how much effort it was/How many more reps you could do, so it's easily skipped and forgotten which leads to the app recommending exercises and weights that you're not ready for. The app does not teach you how to recognize when you're pushing too hard or how to identify strains, injuries, or tears, and coupled with the above, its a disaster waiting to happen for anyone without experience."
Fitbod,1,2026-01-02,45,"This app makes no indication that it is paid only. the app allows you to build your initial workout plan, then requests you log in to save your plan. once you log in, the app immediately opens an uncloseable splash page requiring free subscription our outright payment. you cannot pass this screen without subscribing or paying. this means that if you want to delete your account, you have to provide some form of payment information. This is deceptive."
Fitbod,1,2026-01-13,30,"Downloaded it, filled out the biometrics, etc only to be slapped with an enormous pay wall before I could even see my workout. They don't at all advertise that you have to pay for it before you start filling everything out. It's like one of those pop up scams you see on websites. Free trial doesn't count. you still missed advertised your product."
Fitbod,1,2024-11-18,2,"I loved the app. Paid the premium. Arm and chest workouts are awesome but the legs and hamstrings are killing me. It's all Romanian, they make no sense, not simple for beginners, and if someone has back problems you automatically work the wrong muscles because you can't push the way they want you to or you can't feel the burn at all. Put in actual squats as I can't find them. And please add real variety for legs. Well rounded workout is the expectation of the app. Not just upper body."
Fitbod,1,2021-09-16,4,"I was intrigued with the machine learning aspect of this app. While I like the idea of some of the concepts, I feel that this app just fails to deliver...especially since you have to pay for it. You'll see the reviews mention the same ""cons"" that I noticed. There seems to be a better ios version that android version. For example, if you want to copy a workout that you did previously...apparently you can do that in ios but not android. Why would you need to do that if the app intelligently creates your workout? Well, there are a few reasons, but sometimes it creates odd superset combinations--pairing 2 completely different exercises that wouldn't fly in a normal gym like bouncing between the barbell bench and dumbbells or pairing 2 similar exercises that work the same muscle and defeat the purpose of supersetting 2 exercises that work different muscles to cut down overall rest time. Another reason to create your own workout would be if you had a specific set of exercises given by your doctor or physical therapist, but that's a challenge if not all of those exercises are available in the app because you can't add your own and you can request an exercise to be added, but I haven't seen even one of my requests added over the few months that I've been using the app. Also, one of the features that I looked forward to was calculating an increase in reps/weights, but it does some weird stuff sometimes...like increasing from 20 pound dumbbells to 22.5 pound dumbbells...I'm not sure I've seen 22.5 pound dumbbells. A nice feature is that you can edit the equipment in your gym, but it doesn't help when you can specify if your gym has ""dumbbells"" but not indicate that your gym doesn't carry the standard 22.5 pound dumbbell. One last issue that I would mention is that while the concept of selecting exercises for a specific muscle is nice and the idea of managing muscle fatigue by generating a workout for muscles with the most rest is nice, this app just fails at it. While it may be doing possibly more work in the background, I can give an example of what I'm talking about. Let's take the deadlift as an example since it works multiple muscles--hamstrings, glutes, traps, and abs just to name a few. The only muscle group that the deadlift is available on the app is for the hamstrings. So if you want a glute workout, it's not an option. I can only imagine that this logic is carried through by not calculating any fatigue on the glute and only for the hamstring when the deadlift is recorded. That's just one example, but there are tons of exercises that work multiple muscle groups...I just don't see this app being that intelligent. Bottom line, this app would be good if some of the logic was cleaned up, but it's not free so it's definitely not worth it. I feel compelled to use it since I paid for it, but it's really not the best app that I have for working out. A note for the App author, it would probably be better if it were free and maybe had a little advertising in it to provide the revenues, or at least some free version to help get more subscribers with more workable data for you to use."
Fitbod,1,2023-12-17,2,* Updated because it's been 7 months and this feature has yet to be added despite them saying they were working on it. * IOS version allows you to go into more detail with weights. I'm tired of having to edit my workouts everything to fit the equipment I have in my home gym. It's constantly giving me weights that I either can't produce with my weight plates or is higher than possible with my plates. When this is finally added to android I will give 5 stars.
Fitbod,1,2021-11-19,11,"It's a pretty good app, but there are too many limitations for paying $60/year. There's no Google Fit integration. There's no way to dislike certain exercises. The exercises themselves are extremely limited. For example, I can't log heel touches--LOL. Updated to one stars: you can't copy and do a past workout, save a template, nor add a superset once the workout started. Really not user friendly. I recommend a strong pass on this app."
Fitbod,1,2021-02-24,17,App on Apple is amazing. Was super excited to see it on Android so I didn't have to bring my iPad into the gym. However the app on android is bad. It doesn't have all the features and bugs out on super sets. And I made the assumption that the workouts would show up on all my devices being they are all linked to the same email but that didn't happen. I'm going to stick to the apple app as it performs as it should.
